tomtom_id,frc,currentSpeed,freeFlowSpeed,currentTravelTime,freeFlowTravelTime,confidence,roadClosure,coordinates,openlr,@version,created,geometry,index_right,lanes,highway,oneway,length,width_estimated,dist
4096,FRC5,17,30,169,95,0.98,False,"LINESTRING(-7.600998177100195 33.56169151688583, -7.600877477694524 33.56134822483589, -7.600884183217062 33.56027531488381, -7.600862725544914 33.560020513400175, -7.600864066649422 33.559891785281444, -7.600864066649422 33.559781776020884, -7.600929780770315 33.559693279580735, -7.600936486292852 33.5594840867669, -7.600948556233419 33.55938078234909, -7.600948556233419 33.55921447524786, -7.600959285069479 33.558476880884726, -7.600956602860464 33.5582837502595, -7.600953920651449 33.55816843046505, -7.600952579546941 33.55811478680139, -7.600955261755956 33.558071899785894, -7.600956602860464 33.557978023247664, -7.600956602860464 33.557817091801894, -7.600956602860464 33.55776477504768, -7.6009270985613 33.55724977812449, -7.600904299784673 33.55706607442371, -7.600809081364616 33.556787095508795, -7.600709839631037 33.55657119007667, -7.600633396674112 33.5564008961199, -7.600442959833998 33.5558564142146, -7.600331648159852 33.555572052897, -7.600192173291049 33.55520058661655, -7.600111707020574 33.55499808862399, -7.60002453522759 33.554774075976404, -7.599964185524726 33.554656097145475)",C/qYSBfduSuuDQBn/UAqHQ==,traffic-service-flow 1.0.146,2025-07-03T13:52:44.585910,"LINESTRING (-846139.2465953943 3970098.656881178, -846125.810399016 3970052.796530329, -846126.5568543704 3969909.4677715744, -846124.1681972332 3969875.4294074103, -846124.3174883042 3969858.2329421774, -846124.3174883042 3969843.537102382, -846131.63275078 3969831.715115709, -846132.3792061344 3969803.7696933714, -846133.7228257721 3969789.9696000055, -846133.7228257721 3969767.753222517, -846134.9171543391 3969669.221115722, -846134.6185721974 3969643.42175253, -846134.3199900558 3969628.0167801487, -846134.1706989845 3969620.850808749, -846134.4692811265 3969615.121763904, -846134.6185721974 3969602.5813139486, -846134.6185721974 3969581.083399738, -846134.6185721974 3969574.0947114793, -846131.3341686382 3969505.299519868, -846128.7962204334 3969480.759800091, -846118.1965543985 3969443.4930165093, -846107.1490151511 3969414.6518477546, -846098.6394241113 3969391.9036208238, -846077.4400920416 3969319.170877217, -846065.0489331563 3969281.1856303643, -846049.5226617828 3969231.565010669, -846040.5651975274 3969204.515334762, -846030.8612779209 3969174.59180574, -846024.1431797285 3969158.8322670655)",25452,2,residential,False,48.67955546574774,6.5,0.0
4093,FRC3,20,32,190,119,1.0,False,"LINESTRING(-7.60429192977125 33.55360734277651, -7.604350938369606 33.55369046683898, -7.604568197299869 33.55402177480767, -7.604959799816129 33.554542099685115, -7.605096592475917 33.55472315440483, -7.605355425645911 33.555150992464284, -7.605858339836317 33.5559771155668, -7.606349184086156 33.55670662871399, -7.606502070000033 33.556946701733395, -7.606531574299225 33.55700034612251, -7.606642885973372 33.55705804174345, -7.60668043689958 33.55711301320114, -7.606770290901579 33.557240418325584, -7.60687355594871 33.55739862673015, -7.606986208727363 33.55760118894424, -7.607574953606246 33.55854128094657, -7.608033611347906 33.55927349649433, -7.608411802819091 33.56001115390151, -7.608508362343656 33.56022970491469, -7.608781947663232 33.560987469868465, -7.60885034399314 33.561238217430514, -7.608934833577138 33.56155070794152, -7.609052850773793 33.56199192250213, -7.609097107222539 33.5621837177757)",C/qXrhfcQBt9Ev4gA1obDw==,traffic-service-flow 1.0.146,2025-07-03T13:52:44.585910,"LINESTRING (-846505.9054655352 3969018.7412584075, -846512.4742726566 3969029.8447818044, -846536.6594261437 3969074.100253641, -846580.2524188472 3969143.6045778366, -846595.4801080789 3969167.78973132, -846624.2932847631 3969224.9402194005, -846680.2774363519 3969335.294312876, -846734.9179683028 3969432.74405941, -846751.937150385 3969464.813647576, -846755.2215539474 3969471.9796189778, -846767.6127128326 3969479.686770517, -846771.7928628171 3969487.0300250673, -846781.7953645653 3969504.0492071453, -846793.2907770287 3969525.183224376, -846805.8312269847 3969552.2422309746, -846871.3700071091 3969677.8240136807, -846922.4275533592 3969775.6376572, -846964.5276353537 3969874.179094688, -846975.2765924596 3969903.374829742, -847005.7319709233 3970004.6035065087, -847013.3458155408 3970038.100690541, -847022.7511530088 3970079.8462062436, -847035.8887672453 3970138.788187174, -847040.8153725839 3970164.410267217)",23537,3,secondary,True,9.714915558458703,9.75,0.0
4099,FRC4,17,24,440,312,0.831099,False,"LINESTRING(-7.591398551033677 33.59725092368032, -7.591347589062394 33.597198630823314, -7.591284557150516 33.59716644521731, -7.590647532509308 33.596939749296475, -7.590524150894623 33.596895555042316, -7.589443220661337 33.596538788590976, -7.5887056131821 33.596297359497626, -7.587939842508149 33.59604929703294, -7.587906314895463 33.59603854508334, -7.587235762641598 33.59582127163307, -7.586642994449164 33.59562550164166, -7.586424394414394 33.595553100144976, -7.586090459391954 33.595464570556324, -7.586055590674761 33.59542163227672, -7.58598853544936 33.59539482202301, -7.585929526851032 33.59537199140975, -7.585885270402287 33.59534657750903, -7.585835649535483 33.595319697413544, -7.585709585711754 33.59525134513303, -7.58561302618719 33.59520170416806, -7.58514363960947 33.59493883697872, -7.584871395394401 33.59477790461217, -7.584770812556314 33.59472561025573, -7.584713145062494 33.594692097166885, -7.584656818673182 33.59466123718603, -7.584456994101515 33.594547222726646, -7.584296061560565 33.59445471241466, -7.584145857855731 33.594370231212814, -7.583946033284036 33.59425621636877, -7.583397521540377 33.593931695644784, -7.582866444155314 33.59361918270923, -7.582795365616391 33.59357631333086, -7.582757814690183 33.59354677952846, -7.582356824442371 33.59321687998459, -7.582144929930138 33.593043865497165, -7.581534727379108 33.59255568069809, -7.581274553104606 33.59232506269039, -7.581031813188702 33.59213061136316, -7.580853446289154 33.59197902979115, -7.580200328393886 33.591403701640004, -7.580117179914396 33.591329969987896, -7.58001525597183 33.591279000153726, -7.579913332029207 33.591228030289386, -7.579828842445238 33.591091249367636, -7.579728259607151 33.590991962620876, -7.579261555238446 33.590536024124, -7.57862318949276 33.589911042339395, -7.578436775966168 33.589728664944694, -7.578006281419192 33.589308888251125, -7.577658935351678 33.58896961614084, -7.577536894841472 33.58885021773569, -7.577294154925568 33.5886114902535, -7.576532407565168 33.58791010662545, -7.576372816128753 33.58779475657691, -7.57638488606932 33.58778407342297, -7.576402320427917 33.587762567462, -7.576410367054962 33.587746507812284, -7.576413049263977 33.587739804653324, -7.576418413682006 33.587710268852696, -7.576413049263977 33.58768212953444, -7.576399638218902 33.58765399020701, -7.576386227173828 33.58763786071246, -7.576372816128753 33.58762578104573, -7.576350017352127 33.58761104803952, -7.576317830843948 33.5876016915319, -7.576285644335741 33.58759764169995, -7.576257481141084 33.58760029503815, -7.576222612423862 33.58761237470845, -7.576205178065265 33.587621801039575, -7.576122029585775 33.58751182711225, -7.576013400120672 33.58738174348582, -7.575978531403479 33.587320018282604, -7.575945003790764 33.58726101620882, -7.575873925251841 33.587133655381926, -7.575844420952677 33.586972708453985, -7.575772001309275 33.58658776128659, -7.575750543637156 33.586122442845856, -7.575700922770352 33.58559804885853, -7.575698240561337 33.585552452266676, -7.575692876143307 33.585492122282744, -7.575688852829785 33.58545322897206, -7.575687511725278 33.585438495594865, -7.57568617062077 33.585419712280945, -7.575683488411755 33.585403582368734, -7.575682147307248 33.58538752227998, -7.57568080620274 33.58537139236171, -7.575679465098233 33.58535260903318, -7.575679465098233 33.5853378756388)",C/qaBxfkMiOMIwYk+1gjHw==,traffic-service-flow 1.0.146,2025-07-03T13:52:44.585910,"LINESTRING (-845070.6211098639 3974850.022495849, -845064.9480491707 3974843.0338075934, -845057.9313688367 3974838.732358612, -844987.0181101547 3974808.4356019134, -844973.2833316347 3974802.5292739207, -844852.9547284823 3974754.8494381513, -844770.8446394883 3974722.5839054533, -844685.5994379997 3974689.4319570186, -844681.8671612279 3974687.99503046, -844607.2216257774 3974658.957917167, -844541.2349724371 3974632.794656993, -844516.900527879 3974623.1187294605, -844479.7270512232 3974611.2874120926, -844475.8454833805 3974605.549036553, -844468.380929834 3974601.9660508516, -844461.8121227156 3974598.914914587, -844456.8855173769 3974595.5185427275, -844451.3617477516 3974591.9262263323, -844437.3283870866 3974582.791478932, -844426.579429981 3974576.1573569677, -844374.327555164 3974541.0273018475, -844344.0214677711 3974519.5200569453, -844332.8246374527 3974512.5313686845, -844326.4051214053 3974508.052636561, -844320.134896429 3974503.9284707266, -844297.8905268629 3974488.6914508026, -844279.9755983523 3974476.3282839977, -844263.254998415 3974465.038146757, -844241.0106288459 3974449.801126834, -844179.9505808476 3974406.4320707363, -844120.8313167706 3974364.667893649, -844112.9188900114 3974358.9388488056, -844108.7387400271 3974354.991966118, -844064.1007098275 3974310.9044467453, -844040.5127206239 3974287.782992134, -843972.5852833623 3974222.5427941508, -843943.6228156073 3974191.723518697, -843916.6011317737 3974165.7375416667, -843896.7454193418 3974145.480609487, -843824.0406678125 3974068.59570797, -843814.7846214154 3974058.742497289, -843803.4385000293 3974051.931092184, -843792.0923786368 3974045.119687073, -843782.6870411722 3974026.840861578, -843771.4902108537 3974013.5726176472, -843719.5369181785 3973952.6431993376, -843648.4743684288 3973869.1241758587, -843627.7229095716 3973844.752408535, -843579.8004758131 3973788.6562886415, -843541.1340884484 3973743.318456543, -843527.5486009961 3973727.3629733445, -843500.5269171625 3973695.4613376344, -843415.7295888895 3973601.7345371745, -843397.963951453 3973586.320234108, -843399.3075710908 3973584.8926382414, -843401.2483550119 3973582.018785128, -843402.1441014373 3973579.872725979, -843402.442683579 3973578.9769795607, -843403.0398478624 3973575.03009687, -843402.442683579 3973571.269828021, -843400.9497728702 3973567.509559172, -843399.4568621616 3973565.354169336, -843397.963951453 3973563.7399596306, -843395.4260032482 3973561.7711836337, -843391.8430175473 3973560.520870915, -843388.2600318432 3973559.979690786, -843385.1249193549 3973560.334257078, -843381.2433515091 3973561.9484667834, -843379.3025675878 3973563.208110193, -843370.0465211909 3973548.5122703994, -843357.9539444504 3973531.12919133, -843354.0723766078 3973522.880859661, -843350.3400998329 3973514.996424976, -843342.4276730736 3973497.9772428996, -843339.1432695145 3973476.469998, -843331.0815516876 3973425.0298933797, -843328.6928945535 3973362.8501623403, -843323.1691249283 3973292.7766659404, -843322.8705427867 3973286.6837241077, -843322.273378503 3973278.6220062864, -843321.8255052905 3973273.424810875, -843321.6762142198 3973271.4560348773, -843321.5269231488 3973268.946078746, -843321.228341007 3973266.790688914, -843321.0790499361 3973264.644629772, -843320.9297588653 3973262.489239932, -843320.7804677944 3973259.9792838013, -843320.7804677944 3973258.010507803)",9619,2,tertiary,False,89.92308986500892,6.5,0.0
4071,FRC4,17,21,149,121,0.976053,False,"LINESTRING(-7.62868796187189 33.5934636240163, -7.628785862500962 33.593379141843805, -7.629495306785572 33.59286952407472, -7.629640146072404 33.592735398936, -7.629763527687118 33.592599946996565, -7.630302651699225 33.592076918980524, -7.630680843170438 33.59158607549358, -7.630845799024883 33.591384919624765, -7.631100608881354 33.591103258727266, -7.631370170887408 33.59077474628073, -7.631536467846388 33.59056681575841, -7.631564631041044 33.590537350747894, -7.631753726776623 33.59032145989031, -7.631793959911874 33.59027579597217, -7.631847604092172 33.590202063356074, -7.632102413948644 33.58987215102073, -7.632192267950671 33.58975952669017, -7.632489993151381 33.58948191022954, -7.632544978436215 33.58942688955732, -7.632638855751765 33.58934107678911, -7.633116288956501 33.58899105197739, -7.633506550368281 33.588705403307884, -7.633595063265801 33.58864772883453)",C/qTPRfjgSOTDP4V/h4jBA==,traffic-service-flow 1.0.146,2025-07-03T13:52:44.585910,"LINESTRING (-849221.6593363547 3974343.879112025, -849232.5575845314 3974332.5889747883, -849311.5325610405 3974264.4842543816, -849327.6559966974 3974246.5599951786, -849341.3907752206 3974228.458452833, -849401.4057857228 3974158.562239576, -849443.5058677207 3974092.9674752946, -849461.8686694407 3974066.085751842, -849490.2339729123 3974028.445740588, -849520.2414781634 3973984.5448350515, -849538.7535709575 3973956.758034481, -849541.8886834459 3973952.82048248, -849562.9387244416 3973923.9699830306, -849567.4174565707 3973917.867710508, -849573.3890994056 3973908.0144998296, -849601.7544028771 3973863.9269804535, -849611.7569046285 3973848.876574366, -849644.8995223677 3973811.7777432464, -849651.0204562766 3973804.4251580047, -849661.4708312406 3973792.9577376195, -849714.6184524796 3973746.1829789695, -849758.0621541154 3973708.011118278, -849767.915364796 3973700.3039667406)",8680,4,primary,True,93.71035420145638,13.0,0.0
4028,FRC3,26,34,380,290,0.957909,False,"LINESTRING(-7.552141739882558 33.5514696298508, -7.552505179204161 33.551092767155154, -7.553578062810374 33.55004669387608, -7.554042084970064 33.54958809415142, -7.554184242047882 33.54944055934319, -7.554849429883717 33.548751221967244, -7.555059983291443 33.54854067538535, -7.555253102340572 33.54833411010816, -7.555664821424443 33.54794116668069, -7.55585391716005 33.54777623469362, -7.55601082638745 33.54765817644942, -7.556135549106671 33.54756435845155, -7.556545927086034 33.54732160478257, -7.556708200731492 33.54722506198282, -7.556857063331847 33.54713655267867, -7.556969716110501 33.54706809238128, -7.558699740925505 33.54603545303034, -7.561646147529046 33.544200814649024, -7.561760141412208 33.54412976721144, -7.561800374547431 33.54410426836268, -7.561989470283038 33.543987602301044, -7.562225504676405 33.543844109815225, -7.562528594295145 33.54365905026438, -7.563352032462916 33.54315207308902, -7.564068182270063 33.54271760867861, -7.56459657744611 33.542407774628494, -7.56545220212206 33.54191022143528, -7.566219313900518 33.541467646790196, -7.567561759512756 33.540653610917545, -7.568288638155963 33.54020837504305, -7.568610503237835 33.54001660084265, -7.569950266641087 33.53921596515833, -7.570081694882845 33.53913680941253, -7.570269449513944 33.53902551617157, -7.57229049400712 33.53785340031149, -7.572702213090992 33.537605309615216, -7.573535038990315 33.53710374644099, -7.573949440283229 33.536848876617164, -7.574299468559758 33.536632991227876, -7.574634744686676 33.53642779480962, -7.574801041645657 33.53635674098231, -7.574881507916132 33.53631782553782, -7.575042440457054 33.5362628408495, -7.575218125147558 33.53624271937923)",C/qhLBfb3BpzLvb9+g0aBw==,traffic-service-flow 1.0.146,2025-07-03T13:52:44.585910,"LINESTRING (-840700.5728823534 3968733.1940932283, -840741.0307625686 3968682.8550102576, -840860.4636192927 3968543.127898583, -840912.118329826 3968481.871906052, -840927.9431833415 3968462.1654846906, -841001.9915545085 3968370.090216708, -841025.4302526414 3968341.967511229, -841046.9281668529 3968314.376655188, -841092.7605256193 3968261.891513076, -841113.8105666182 3968239.8617494255, -841131.2776219131 3968224.092880061, -841145.1616915072 3968211.561760794, -841190.8447592027 3968179.137606332, -841208.9089787842 3968166.242590086, -841225.4802876539 3968154.4206034048, -841238.0207376102 3968145.276525314, -841430.606219076 3968007.3502371823, -841758.5987018521 3967762.3076056726, -841771.2884428794 3967752.8182919812, -841775.7671750055 3967749.41258943, -841796.8172160042 3967733.8303339034, -841823.0924444837 3967714.665092674, -841856.8322265066 3967689.948089747, -841948.4969440425 3967622.235258402, -842028.2183759059 3967564.207685283, -842087.0390578411 3967522.826066563, -842182.2867610779 3967456.372878627, -842267.6812536374 3967397.262945241, -842417.1216156095 3967288.541722856, -842498.0373760398 3967229.0772231733, -842533.8672330579 3967203.464473822, -842683.0090128913 3967096.534744289, -842697.6395378397 3967085.9630703325, -842718.5402877677 3967071.099278084, -842943.5219316187 3966914.5582595454, -842989.354290385 3966881.4249724993, -843082.0640454171 3966814.439935122, -843128.1949863285 3966780.4015709553, -843167.1599558349 3966751.569732883, -843204.4827235586 3966724.1654906846, -843222.9948163527 3966714.676176994, -843231.952280608 3966709.4789815806, -843249.8672091156 3966702.1357270335, -843269.4243394026 3966699.44848776)",32570,2,residential,False,51.45670940305484,6.5,0.0
